code_commune,id_question,id_service,nom_service,description,url_lien
35216,19,19,DossierFacile,"DossierFacile aide les futurs locataires à constituer un dossier de location numérique de qualité. Les dossiers préparés via le site font l'objet d'une validation et sont labellisés par l'État, afin de rassurer les propriétaires sur leur contenu et maximiser les chances d'obtenir une visite et un logement. DossierFacile vous permet également de transmettre de manière sécurisée ces documents personnels aux propriétaires.",https://www.dossierfacile.logement.gouv.fr/?mtm_campaign=vosquestions_ecologie
35160,6,9,Sispea,"Le site Sispea de l'Observatoire national des services d'eau et d'assainissement vous informe sur les services d'eau potable et d'assainissement à Loutehel&nbsp;: gestionnaire, mode de gestion, évolution des prix depuis&nbsp;2008, qualité de l'eau.",https://www.services.eaufrance.fr/commune/35160/
35139,2,2,Géoportail de l’urbanisme – page territoire,"La <q>&nbsp;page territoire&nbsp;</q> du Géoportail de l’urbanisme liste les documents d’urbanisme en vigueur et servitudes d’utilité publique qui s’imposent sur le territoire de Laillé, et permet de les télécharger.",https://www.geoportail-urbanisme.gouv.fr/territoire/35139
35190,60,79,Boussole de la rénovation énergétique des logements,"La Boussole de la rénovation énergétique des logements est un outil à portée nationale mis en place par la DREAL Normandie. À travers une sélection d'indicateurs chiffrés, tels que le nombre de logements bénéficiaires, il rend compte du déploiement de MaPrimeRénov’ au sein de la communauté d'agglomération Fougères Agglomération.",https://boussole-renovation.din.developpement-durable.gouv.fr/indicateurs/aide_reno/?territory=200072452-epci
35240,60,79,Boussole de la rénovation énergétique des logements,"La Boussole de la rénovation énergétique des logements est un outil à portée nationale mis en place par la DREAL Normandie. À travers une sélection d'indicateurs chiffrés, tels que le nombre de logements bénéficiaires, il rend compte du déploiement de MaPrimeRénov’ au sein de la métropole Rennes Métropole.",https://boussole-renovation.din.developpement-durable.gouv.fr/indicateurs/aide_reno/?territory=243500139-epci
35051,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Cesson-Sévigné ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35510%20-%20Cesson-S%C3%A9vign%C3%A9&insee=35051
35079,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à Chevaigné. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à Chevaigné, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35079
35032,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Bourgbarré ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35230%20-%20Bourgbarr%C3%A9&insee=35032
35363,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Pont-Péan ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35131%20-%20Pont-P%C3%A9an&insee=35363
35051,5,8,Stop-Punaises – signalement,"Le site Stop-Punaises est le site officiel de l'administration française pour lutter contre les infestations de punaises de lit. Sur le site Stop-Punaises, vous pouvez solliciter l’envoi par e-mail d’un protocole d’auto-traitement de votre logement ou demander l'intervention d'une entreprise labellisée spécialisée dans la détection ou la désinfestation, active sur votre département. On vous explique aussi comment reconnaître des punaises de lit, comment vous en prémunir, comment évaluer le niveau d’infestation de votre logement, ou encore comment vous en débarrasser ou qui doit payer la désinfestation éventuelle.
",http://stop-punaises.gouv.fr/
35150,16,16,France Chaleur Urbaine,"Avec la carte interactive du site France Chaleur Urbaine, vous verrez s'il existe à Lécousse un réseau de chaleur urbain (chauffage urbain) alimenté par des énergies renouvelables et de récupération auquel les bâtiments peuvent être raccordés. Si vous saisissez votre adresse dans le champ prévu à cet effet, et si un réseau passe à proximité, vous aurez la possibilité de laisser vos coordonnées afin d'être recontacté par son gestionnaire pour de plus amples informations. Vous pouvez également cliquer sur le tracé d'un réseau sur la carte pour accéder à sa fiche descriptive.","https://france-chaleur-urbaine.beta.gouv.fr/carte?coord=-1.2176197,48.3680259&zoom=12"
35216,2,3,Géoportail de l’urbanisme – carte interactive,"La carte interactive du Géoportail de l’urbanisme propose une représentation visuelle des règles définies par les documents d’urbanisme en vigueur à Parthenay-de-Bretagne, et des servitudes applicables. Elle permet aussi de télécharger ces documents.",https://www.geoportail-urbanisme.gouv.fr/map/#tile=1&lon=-1.82911841181617&lat=48.188070993802900&zoom=13&mlon=-1.829110&mlat=48.188718
35144,10,11,France Rénov’ – espaces conseil,"Trouvez un espace conseil France Rénov’ à Langan ou sur la commune la plus proche. Ces espaces proposent un service indépendant et gratuit d'information, de conseil et d'accompagnement pour les particuliers ayant des projets de rénovation, qu'ils soient propriétaires, locataires ou syndicats de copropriétaires. Le site internet France Rénov' fournit également des informations sur les aides financières disponibles, les types de travaux pertinents selon le logement, ou encore le choix des professionnels.",https://france-renov.gouv.fr/preparer-projet/trouver-conseiller/recherche?localisation=35850%20-%20Langan&insee=35144
35196,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Mordelles qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.07313/-1.84678
35058,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de La Chapelle-Chaussée qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.27097/-1.85332
35334,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Thorigné-Fouillard qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.15325/-1.58172
35160,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Loutehel qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/47.93738/-2.07932
35032,5,8,Stop-Punaises – signalement,"Le site Stop-Punaises est le site officiel de l'administration française pour lutter contre les infestations de punaises de lit. Sur le site Stop-Punaises, vous pouvez solliciter l’envoi par e-mail d’un protocole d’auto-traitement de votre logement ou demander l'intervention d'une entreprise labellisée spécialisée dans la détection ou la désinfestation, active sur votre département. On vous explique aussi comment reconnaître des punaises de lit, comment vous en prémunir, comment évaluer le niveau d’infestation de votre logement, ou encore comment vous en débarrasser ou qui doit payer la désinfestation éventuelle.
",http://stop-punaises.gouv.fr/
35200,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Moutiers qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/47.96610/-1.21283
35058,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de La Chapelle-Chaussée d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de La Chapelle-Chaussée.",https://climadiag-commune.meteofrance.com/entity/35058
35076,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Chavagne d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Chavagne.",https://climadiag-commune.meteofrance.com/entity/35076
35160,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Loutehel d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Loutehel.",https://climadiag-commune.meteofrance.com/entity/35160
35196,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Mordelles d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Mordelles.",https://climadiag-commune.meteofrance.com/entity/35196
35200,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Moutiers d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Moutiers.",https://climadiag-commune.meteofrance.com/entity/35200
35245,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Romillé d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Romillé.",https://climadiag-commune.meteofrance.com/entity/35245
35334,14,14,Climadiag Commune,"Mis à disposition par Météo-France, Climadiag Commune présente l'évolution prévisionnelle pour 2030, 2050 et 2100 sur le territoire de la commune de Thorigné-Fouillard d'un ensemble d'indicateurs météorologiques, tels que la température moyenne, le nombre de jours en vague de chaleur, le nombre de jours avec de fortes précipitations, le nombre de jours avec un risque significatif de feu de végétation, le nombre de jours consécutifs sans précipitations, etc. Ces indicateurs permettent d'anticiper les effets potentiels du changement climatique sur les risques naturels, la santé, l'agriculture et le tourisme, dans le contexte de la commune de Thorigné-Fouillard.",https://climadiag-commune.meteofrance.com/entity/35334
35363,5,8,Stop-Punaises – signalement,"Le site Stop-Punaises est le site officiel de l'administration française pour lutter contre les infestations de punaises de lit. Sur le site Stop-Punaises, vous pouvez solliciter l’envoi par e-mail d’un protocole d’auto-traitement de votre logement ou demander l'intervention d'une entreprise labellisée spécialisée dans la détection ou la désinfestation, active sur votre département. On vous explique aussi comment reconnaître des punaises de lit, comment vous en prémunir, comment évaluer le niveau d’infestation de votre logement, ou encore comment vous en débarrasser ou qui doit payer la désinfestation éventuelle.
",http://stop-punaises.gouv.fr/
35245,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Romillé qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.21554/-1.89241
35208,24,25,Vigicrues – bulletin de vigilance crues,"Le bulletin de vigilance crues indique le niveau de vigilance maximum dans le territoire Vilaine-Côtiers Bretons, dont relève Orgères. Le cas échéant, il précise la chronologie et l'évolution des crues, informe de leurs conséquences possibles et fournit des conseils de comportement définis par les pouvoirs publics en fonction du danger susceptible de se produire.",https://www.vigicrues.gouv.fr/bulletin_local/8
35059,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à La Chapelle-des-Fougeretz. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à La Chapelle-des-Fougeretz, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35059
35039,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à Brécé. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à Brécé, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35039
35076,38,46,DiaLog,"Sous réserve que les collectivités qui gèrent les routes du territoire aient fait le choix de déclarer leurs arrêtés sur le portail, vous pourrez visualiser sur la carte interactive de DiaLog les linéaires de voirie de Chavagne qui sont concernés par des interdictions de circulation, limitations de vitesse ou interdictions de stationnement imposées par arrêté. Les restrictions du jour et à venir sont initialement visibles, vous pouvez consulter les restrictions passées en sélectionnant une autre période d'application. Les voies affectées sont matérialisées sur la carte par d'épais traits colorés, sur lesquels vous pouvez cliquer pour connaître le détail de la restriction.",https://dialog.beta.gouv.fr/carte#mapZoomAndPosition=14/48.05234/-1.78902
35001,2,3,Géoportail de l’urbanisme – carte interactive,"La carte interactive du Géoportail de l’urbanisme propose une représentation visuelle des règles définies par les documents d’urbanisme en vigueur à Acigné, et des servitudes applicables. Elle permet aussi de télécharger ces documents.",https://www.geoportail-urbanisme.gouv.fr/map/#tile=1&lon=-1.51915702555449&lat=48.146472395190600&zoom=13&mlon=-1.521098&mlat=48.146024
35088,17,17,Signal Logement – signalement,"Le service public Signal Logement vous permet de signaler un logement en mauvais état ou dégradé à l'administration compétente, afin que celle-ci puisse intervenir en vue de sa mise aux normes. Il vous sera demandé de remplir un formulaire en ligne et de fournir des photographies illustrant les problèmes que présente votre logement.",https://signal-logement.beta.gouv.fr/signalement-et-suivi/signalement/
35139,16,16,France Chaleur Urbaine,"Avec la carte interactive du site France Chaleur Urbaine, vous verrez s'il existe à Laillé un réseau de chaleur urbain (chauffage urbain) alimenté par des énergies renouvelables et de récupération auquel les bâtiments peuvent être raccordés. Si vous saisissez votre adresse dans le champ prévu à cet effet, et si un réseau passe à proximité, vous aurez la possibilité de laisser vos coordonnées afin d'être recontacté par son gestionnaire pour de plus amples informations. Vous pouvez également cliquer sur le tracé d'un réseau sur la carte pour accéder à sa fiche descriptive.","https://france-chaleur-urbaine.beta.gouv.fr/carte?coord=-1.7213880,47.9787658&zoom=12"
35022,48,57,Dynmark,"Sous réserve d'un nombre de ventes suffisant, le site Dynmark du Cerema permet de visualiser l'évolution depuis 2010 du prix de vente médian au m<sup>2</sup> pour un appartement ou une maison située à Bécherel. En naviguant sur la page, vous pourrez consulter d'autres indicateurs de la dynamique du marché de l'immobilier à Bécherel, comme le nombre de ventes ou, en sélectionnant l'analyse <q>&nbsp;Activité du marché&nbsp;</q>, la part de logements ayant fait l'objet d'une vente. Dynmark propose aussi des représentations cartographiques à l'échelle intercommunale et permet d'effectuer des comparaisons entre territoires.",https://dataviz.cerema.fr/dynmark/?perimetre=comm&codeinsee=35022
35065,19,19,DossierFacile,"DossierFacile aide les futurs locataires à constituer un dossier de location numérique de qualité. Les dossiers préparés via le site font l'objet d'une validation et sont labellisés par l'État, afin de rassurer les propriétaires sur leur contenu et maximiser les chances d'obtenir une visite et un logement. DossierFacile vous permet également de transmettre de manière sécurisée ces documents personnels aux propriétaires.",https://www.dossierfacile.logement.gouv.fr/?mtm_campaign=vosquestions_ecologie
35275,6,9,Sispea,"Le site Sispea de l'Observatoire national des services d'eau et d'assainissement vous informe sur les services d'eau potable et d'assainissement à Saint-Gilles&nbsp;: gestionnaire, mode de gestion, évolution des prix depuis&nbsp;2008, qualité de l'eau.",https://www.services.eaufrance.fr/commune/35275/
35150,27,30,Nos Gestes Climat,"Nos Gestes Climat, service public de l'ADEME, vous permet d'estimer en quelques minutes votre empreinte carbone et votre empreinte eau grâce à un test gratuit et sans inscription. Vous obtenez le détail des émissions de gaz à effet de serre liées à vos déplacements, votre alimentation, votre logement et vos achats, ainsi qu'un ordre de grandeur de votre consommation d'eau. À l'issue du test, un parcours d'actions personnalisées vous propose des gestes concrets pour réduire votre empreinte, adaptés à vos habitudes, à vos moments de vie, aux domaines où vous souhaitez agir en priorité et au niveau d'effort que vous êtes prêt à fournir.",https://nosgestesclimat.fr
35139,27,30,Nos Gestes Climat,"Nos Gestes Climat, service public de l'ADEME, vous permet d'estimer en quelques minutes votre empreinte carbone et votre empreinte eau grâce à un test gratuit et sans inscription. Vous obtenez le détail des émissions de gaz à effet de serre liées à vos déplacements, votre alimentation, votre logement et vos achats, ainsi qu'un ordre de grandeur de votre consommation d'eau. À l'issue du test, un parcours d'actions personnalisées vous propose des gestes concrets pour réduire votre empreinte, adaptés à vos habitudes, à vos moments de vie, aux domaines où vous souhaitez agir en priorité et au niveau d'effort que vous êtes prêt à fournir.",https://nosgestesclimat.fr
35208,58,77,TACCT,"Le service TACCT, développé par l'ADEME en partenariat avec Météo‑France, vous propose d'explorer les fragilités d'Orgères face au climat qui change. Il met en lumière des données essentielles de votre territoire&nbsp;: combien de personnes âgées y vivent, quels espaces naturels sont présents, quelle est la structure économique locale... Ces réalités locales sont la clé pour comprendre pourquoi un même événement (un épisode de chaleur intense par exemple) n'aura pas les mêmes conséquences partout. En cliquant sur le lien ci-avant, un diagramme vous propose de choisir parmi plusieurs thématiques&nbsp;: santé, agriculture, biodiversité, aménagement... Sélectionnez en une pour accéder à cet éclairage concret et documenté des enjeux de votre territoire.",https://tacct.ademe.fr/thematiques?code=35208&libelle=Org%C3%A8res&type=commune
35206,19,19,DossierFacile,"DossierFacile aide les futurs locataires à constituer un dossier de location numérique de qualité. Les dossiers préparés via le site font l'objet d'une validation et sont labellisés par l'État, afin de rassurer les propriétaires sur leur contenu et maximiser les chances d'obtenir une visite et un logement. DossierFacile vous permet également de transmettre de manière sécurisée ces documents personnels aux propriétaires.",https://www.dossierfacile.logement.gouv.fr/?mtm_campaign=vosquestions_ecologie
35281,16,16,France Chaleur Urbaine,"Avec la carte interactive du site France Chaleur Urbaine, vous verrez s'il existe à Saint-Jacques-de-la-Lande un réseau de chaleur urbain (chauffage urbain) alimenté par des énergies renouvelables et de récupération auquel les bâtiments peuvent être raccordés. Si vous saisissez votre adresse dans le champ prévu à cet effet, et si un réseau passe à proximité, vous aurez la possibilité de laisser vos coordonnées afin d'être recontacté par son gestionnaire pour de plus amples informations. Vous pouvez également cliquer sur le tracé d'un réseau sur la carte pour accéder à sa fiche descriptive.","https://france-chaleur-urbaine.beta.gouv.fr/carte?coord=-1.7129067,48.0806044&zoom=12"
35275,24,25,Vigicrues – bulletin de vigilance crues,"Le bulletin de vigilance crues indique le niveau de vigilance maximum dans le territoire Vilaine-Côtiers Bretons, dont relève Saint-Gilles. Le cas échéant, il précise la chronologie et l'évolution des crues, informe de leurs conséquences possibles et fournit des conseils de comportement définis par les pouvoirs publics en fonction du danger susceptible de se produire.",https://www.vigicrues.gouv.fr/bulletin_local/8
35022,57,76,Observatoire de la production bio,"Publiées par l'Agence Bio, les statistiques de l'Observatoire de la production bio rendent compte du développement de l'agriculture biologique dans la métropole Rennes Métropole&nbsp;: évolution du nombre de fermes engagées en bio au fil des années, part des surfaces bio, répartition géographique, types de cultures et cheptels bio, ou encore présence d'entreprises de l'aval certifiées bio.",https://www.agencebio.org/observatoire-de-la-production-bio-sur-votre-territoire/?level=epci&area=243500139
35039,57,76,Observatoire de la production bio,"Publiées par l'Agence Bio, les statistiques de l'Observatoire de la production bio rendent compte du développement de l'agriculture biologique dans la métropole Rennes Métropole&nbsp;: évolution du nombre de fermes engagées en bio au fil des années, part des surfaces bio, répartition géographique, types de cultures et cheptels bio, ou encore présence d'entreprises de l'aval certifiées bio.",https://www.agencebio.org/observatoire-de-la-production-bio-sur-votre-territoire/?level=epci&area=243500139
35065,57,76,Observatoire de la production bio,"Publiées par l'Agence Bio, les statistiques de l'Observatoire de la production bio rendent compte du développement de l'agriculture biologique dans la métropole Rennes Métropole&nbsp;: évolution du nombre de fermes engagées en bio au fil des années, part des surfaces bio, répartition géographique, types de cultures et cheptels bio, ou encore présence d'entreprises de l'aval certifiées bio.",https://www.agencebio.org/observatoire-de-la-production-bio-sur-votre-territoire/?level=epci&area=243500139
35079,57,76,Observatoire de la production bio,"Publiées par l'Agence Bio, les statistiques de l'Observatoire de la production bio rendent compte du développement de l'agriculture biologique dans la métropole Rennes Métropole&nbsp;: évolution du nombre de fermes engagées en bio au fil des années, part des surfaces bio, répartition géographique, types de cultures et cheptels bio, ou encore présence d'entreprises de l'aval certifiées bio.",https://www.agencebio.org/observatoire-de-la-production-bio-sur-votre-territoire/?level=epci&area=243500139
35189,33,40,Vigilance météorologique,"Le site de la Vigilance de Météo-France informe les citoyens et les pouvoirs publics en cas de phénomènes météorologiques dangereux (vent, vagues-submersion, pluie-inondation, crues, orages, neige-verglas, avalanches, canicule et grand froid). Ce dispositif de référence couvre la journée en cours pour l'ensemble du territoire, mais aussi la journée du lendemain pour l'Hexagone et la Corse. Cette information complète les prévisions météorologiques dans le département d'Ille-et-Vilaine. Le niveau de danger est donné au niveau de chaque département par une échelle de quatre couleurs (vert, jaune, orange, rouge) et est associé à des précautions pour se protéger.",https://vigilance.meteofrance.fr/fr/ille-et-vilaine
35310,29,32,Observatoire.covoiturage.gouv.fr,"Découvrez sur le site de l'Observatoire national du covoiturage quotidien combien de trajets en covoiturage courte distance ont été réalisés au cours du dernier mois depuis ou vers Saint-Sauveur-des-Landes, ainsi que les caractéristiques de ces déplacements&nbsp;: nombre de passagers par véhicule, jours, horaires, origines, destinations... Notez que les chiffres présentés ne prennent en compte que les trajets organisés par l'intermédiaire de plateformes de covoiturage courte distance, qui ne représentent qu'une fraction des trajets covoiturés.",https://observatoire.covoiturage.gouv.fr/observatoire/territoire/?code=35310&type=com
35238,17,39,Signal Logement – informations bailleurs,"Si vous êtes propriétaire ou bailleur d'un logement non décent, vous ne pouvez plus mettre en location votre logement. Pour vous aider à faire face à cette situation et remédier aux désordres constatés, différents dispositifs d'accompagnement ou d'aides financières peuvent exister selon votre profil.",https://signal-logement.beta.gouv.fr/blog/quelles-aides-pour-faire-des-travaux-dans-mon-logement/
35055,17,39,Signal Logement – informations bailleurs,"Si vous êtes propriétaire ou bailleur d'un logement non décent, vous ne pouvez plus mettre en location votre logement. Pour vous aider à faire face à cette situation et remédier aux désordres constatés, différents dispositifs d'accompagnement ou d'aides financières peuvent exister selon votre profil.",https://signal-logement.beta.gouv.fr/blog/quelles-aides-pour-faire-des-travaux-dans-mon-logement/
35208,6,9,Sispea,"Le site Sispea de l'Observatoire national des services d'eau et d'assainissement vous informe sur les services d'eau potable et d'assainissement à Orgères&nbsp;: gestionnaire, mode de gestion, évolution des prix depuis&nbsp;2008, qualité de l'eau.",https://www.services.eaufrance.fr/commune/35208/
35210,58,77,TACCT,"Le service TACCT, développé par l'ADEME en partenariat avec Météo‑France, vous propose d'explorer les fragilités de Pacé face au climat qui change. Il met en lumière des données essentielles de votre territoire&nbsp;: combien de personnes âgées y vivent, quels espaces naturels sont présents, quelle est la structure économique locale... Ces réalités locales sont la clé pour comprendre pourquoi un même événement (un épisode de chaleur intense par exemple) n'aura pas les mêmes conséquences partout. En cliquant sur le lien ci-avant, un diagramme vous propose de choisir parmi plusieurs thématiques&nbsp;: santé, agriculture, biodiversité, aménagement... Sélectionnez en une pour accéder à cet éclairage concret et documenté des enjeux de votre territoire.",https://tacct.ademe.fr/thematiques?code=35210&libelle=Pac%C3%A9&type=commune
