Identifiant,URL,Titre,Description,Description longue,Détail des conditions,Mots clés,Dernière mise à jour,Résumé horaires,Première date - Début,Première date - Fin,Dernière date - Début,Dernière date - Fin,Code d'accessibilité,Accessibilité,Identifiant du lieu,Coordonnées géographiques,Nom du lieu,Adresse,Arrondissement,Code INSEE,Code postal,Ville,Région,Département,Pays,Site web du lieu,Liens du lieu,Tags du lieu,Description du lieu,Accès / Itinéraire,Lien d'accès en ligne,Age minimum,Age maximum,Agenda d'origine (titre),Agenda d'origine (uid),Catégorie,Nom du pays
81362785,https://openagenda.com/jep/events/boum-hip-hop-boumshakalaka-par-les-boumboxeurs-en-partenariat-avec-larmada-productions-1789622,Boum hip-hop Boumshakalaka par Les Boumboxeurs en partenariat avec L’Armada Productions,Viens danser et t’amuser à fond au rythme du hip-hop !,Viens danser et t’amuser à fond au rythme du hip-hop !,"pour tout le monde 
Lieu : Café restaurant 
Gratuit, sans réservation",boum;danse;frac;JEMP;hip hop;enfant;enfants;parents,2025-09-08T09:18:03+02:00,"Dimanche 21 septembre, 16h00",2025-09-21T16:00:00+02:00,2025-09-21T17:00:00+02:00,2025-09-21T16:00:00+02:00,2025-09-21T17:00:00+02:00,mi;hi;ii;vi;pi,"handicap moteur,handicap auditif,handicap intellectuel,handicap visuel,handicap psychique",10845079,"48.130701, -1.695711",FRAC Bretagne,"19 avenue André Mussat, 35000 Rennes, France",Villejean - Beauregard,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.fracbretagne.fr,,,"Premier né des Fonds régionaux d’art contemporain, le Frac Bretagne a été créé en 1981 à l’initiative du ministère de la Culture et de la Région Bretagne. Il a pour objectifs de soutenir et promouvoir la création contemporaine, lui permettre d’être présente sur l’ensemble du territoire régional et sensibiliser les publics les plus divers à l’art d’aujourd’hui. Sa mission principale est de constituer une collection d’art contemporain, dont il assure la diffusion à l’échelle régionale, nationale et internationale. La collection du Frac Bretagne est l’une des plus riches au plan national : en 2016, elle compte plus de 5 000 œuvres de plus de 600 artistes. Depuis l’origine, elle se construit avec une double volonté de cohérence et d’ouverture par la recherche d’un équilibre entre les générations – des artistes confirmés aux créateurs émergents, ainsi qu’entre les différentes scènes, locales, régionales, et internationales. Parmi les orientations de la collection, l’abstraction et les relations de l’art et du paysage tiennent une place majeure. Les artistes face à l’histoire, les différents régimes de l’image dans la création contemporaine, sont également des axes forts, de même que la volonté de constituer des ensembles monographiques conséquents, tels ceux de Iain Baxter, Raymond Hains, Gabriele Di Matteo, Tania Mouraud, Aurelie Nemours, Vera Molnar, Yvan Salomone, Malick Sidibé, Yves Trémorin, Jacques Villeglé, Didier Vermeiren. Le Frac Bretagne bénéficie en outre d’importants dépôts, notamment celui de l’oeuvre de Gilles Mahé. En 2012, le Frac Bretagne s’est installé à Rennes, dans un bâtiment signé Odile Decq doté d’espaces d’exposition, de médiation, de documentation et de conservation.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
73822366,https://openagenda.com/jep/events/spectacle-de-la-compagnie-lyrisme-de-rue,Spectacle de la compagnie Lyrisme de rue,"Lyrisme de rue, jeune compagnie de chanteurs lyriques et de musiciens, créée en 2020 et associée à l'Opéra de Rennes, présente en avant-première leur prochaine création dans le jardin de la direction…","Lyrisme de rue, jeune compagnie de chanteurs lyriques et de musiciens, créée en 2020 et associée à l'Opéra de Rennes, présente en avant-première leur prochaine création dans le jardin de la direction régionale des affaires culturelles.<br>Puisant leur inspiration dans les registres mêlant opéra, opérette, comédie et poésie musicales, ils vous plongent, le temps de leur nouveau spectacle, dans un kaléidoscope de sourire et de bonne humeur.",,,2025-09-08T18:08:34+02:00,"Dimanche 21 septembre, 16h00",2025-09-21T16:00:00+02:00,2025-09-21T17:00:00+02:00,2025-09-21T16:00:00+02:00,2025-09-21T17:00:00+02:00,,,52357780,"48.111464, -1.682024",Hôtel de Blossac - Direction Régionale des Affaires Culturelles de Bretagne (DRAC),"DRAC Bretagne - 6, rue  du Chapitre CS  24405, Rennes, 35044",Quartiers Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.culture.gouv.fr/Regions/Drac-Bretagne,,"Château, hôtel urbain, palais, manoir;Monument historique","L'hôtel fut construit à compter de 1728 à la suite de l'incendie de Rennes de 1720, sur un dessin supposé de Jacques Gabriel.
Il présente une architecture classique unique en Bretagne, notamment pour sa superficie, la taille de son bâti, l'assemblage architectural de plusieurs bâtiments et son escalier d'honneur.
D'abord résidence de la famille de parlementaires La Bourdonnaye, comtes de Blossac, l'hôtel est loué de 1732 à 1789, pour devenir la résidence du gouverneur de la province de Bretagne.
Ségmenté en plusieurs logements de location de la révolution au XXème siècle, l'hôtel retrouve son intégrité à la suite de plusieurs campagnes de travaux de restauration et devient en 1977 le siège de la direction régionale des affaires culturelles de Bretagne (DRAC), service déconcentré du ministère de la culture.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
16459981,https://openagenda.com/jep/events/visite-de-lorgue-398620,Visite de l'orgue,L'association des amis de l'orgue organisera une visite découverte de l'orgue et de l'église avec les musiciens de l'association.,L'association des amis de l'orgue organisera une visite découverte de l'orgue et de l'église avec les musiciens de l'association.,,,2025-09-11T20:14:55+02:00,"Samedi 20 septembre, 16h00",2025-09-20T16:00:00+02:00,2025-09-20T17:30:00+02:00,2025-09-20T16:00:00+02:00,2025-09-20T17:30:00+02:00,,,57564762,"48.125696, -1.817256",Église Notre-Dame de la Purification,"5 Pl. de l'Église, 35590 L'Hermitage",,35131,35590,L'Hermitage,Bretagne,Ille-et-Vilaine,FR,,,Édifice religieux,Calvaire (croix) inscrit comme Monument Historique.,"Parking, rampe pour PMR",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
61513105,https://openagenda.com/jep/events/fin-des-travaux-du-pavillon-central-de-la-ferme-de-la-grande-friniere,Fin des travaux du pavillon central de la ferme de la Grande Frinière,"Pour fêter la fin de la première phase des travaux du pavillon central de la ferme (plus de 8 mois de travaux !), nous vous accueillons tous et toutes pour ce week-end de partage et de découverte.","Pour fêter la fin de la première phase des travaux du pavillon central de la ferme (plus de 8 mois de travaux !), nous vous accueillons tous et toutes pour ce week-end de partage et de découverte.<br>Au programme : visites guidées, tables rondes, expositions, démonstrations des techniques de construction, restauration sur place, concert et bien sûr joie et bonne humeur !<br>Un évènement <a href=""https://patrimoine.bretagne.bzh/decouvrir/journees-patrimoine-2025-coups-de-coeur-region-bretagne/"">Coup de coeur 2025</a> de la Région Bretagne",,,2025-09-12T20:35:00+02:00,20 et 21 septembre,2025-09-20T11:00:00+02:00,2025-09-20T18:30:00+02:00,2025-09-21T11:00:00+02:00,2025-09-21T18:30:00+02:00,,,30160246,"48.134873, -1.598959",La Ferme de la Grande-Frinière,35510 Cesson-Sévigné,,35051,35510,Cesson-Sévigné,Bretagne,Ille-et-Vilaine,FR,,https://www.facebook.com/FRINIERE/?locale=fr_FR,Édifice rural,"La Grande Frinière est une ferme de retenue construite en bauge et en pierre de schiste entre le XVI et XIXe siècle. Depuis 10 ans, le propriétaire des lieux, architecte de profession, restaure ce vaste ensemble. Il organise régulièrement des chantiers participatifs et accueille des écoles, associations et centres de formation autour de la restauration du patrimoine bâti et de la préservation de la biodiversité. Cet ancien habitat aujourd'hui préservé est l'un des témoins de l'architecture rurale traditionnelle dans le Pays de Rennes. Il est devenu au cours de ces années de chantier un lieu d'échange et de partage autour des questions de la restauration du patrimoine, de la construction écologique et de la protection de la biodiversité.","20 min à pied de la station de métro Cesson-Viasilva (ligne B) par la piste cyclable
5 min à pied de l'arrêt de bus Village des collectivités (bus 64)",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
79851290,https://openagenda.com/jep/events/les-cloches,Conférence - Les cloches de l'église,Les cloches de l’église,"<strong>Les cloches de l’église</strong><br>Vincent Crochu, présente son travail campanaire : le recensement des cloches des églises d'Ille et Vilaine et plus particulièrement celle de l'église Saint-Pierre et Saint Paul de Vezin le Coquet.<br>Inscrit à l’université Paris-Nanterre en 1re année de licence d’histoire de l’art, il suit cet enseignement à distance.<br>""Je travaille dans le patrimoine religieux. Ma sensibilité pour le son des cloches vient de l’enfance, dès mes trois ans. J’ai gardé cela en moi au cours de ma jeunesse et ma passion pour l’étude des cloches et des carillons que l’on appelle campanologie, a vraiment démarré fin 2012, pour enfin effectuer mes premiers inventaires de clochers début 2015."" Pour réaliser son inventaire, il relève toutes les inscriptions à la surface des cloches, dont la date de fabrication, les noms de baptême, ceux des donateurs (parrain, marraine), des élus et du clergé de l’époque, du fondeur… Il mesure également le diamètre et l’épaisseur de la cloche, ce qui donne une idée du poids en fonction de la composition du métal.<br>Pour compléter l’étude, des enregistrements audios et vidéos sont réalisés à l’intérieur du clocher. 
<ul>
<li><em>RDV : Salle Mosaique à la Médiathèque du Tempo.</em></li>
</ul>",,,2025-09-19T00:19:30+02:00,"Samedi 20 septembre, 11h00",2025-09-20T11:00:00+02:00,2025-09-20T12:00:00+02:00,2025-09-20T11:00:00+02:00,2025-09-20T12:00:00+02:00,,,28820256,"48.118145, -1.756502",Médiathèque municipale,11 Contour de l'église 35132 Vezin-le-Coquet,,35353,35132,Vezin-le-Coquet,Bretagne,Ille-et-Vilaine,FR,https://mediatheque.vezinlecoquet.fr/,,,,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
51743480,https://openagenda.com/jep/events/decouvrez-lexposition-claire-tabouret-entre-la-memoire-et-loubli,Découvrez l'exposition Claire Tabouret - Entre la mémoire et l'oubli,Derniers jours pour découvrir l'exposition évènement de l'artiste Claire Tabouret. Le Musée des beaux-arts présente une exposition monographique consacrée à cet artiste et propose une traversée de à…,"Derniers jours pour découvrir l'exposition évènement de l'artiste Claire Tabouret. Le Musée des beaux-arts présente une exposition monographique consacrée à cet artiste et propose une traversée de son travail sur ces douze dernières années, à travers le prisme du portrait, en explorant les enjeux à l'oeuvre : identité personnelle et masque social, conformisme et subversion, cohésion de groupe entre contrainte et émancipation, langage du corps et états d'âme, réflexion sur le statut de l'artiste, références à l'histoire de l'art revisitées…",,,2025-09-19T01:08:01+02:00,20 et 21 septembre,2025-09-20T10:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T10:00:00+02:00,2025-09-21T18:00:00+02:00,mi,handicap moteur,8034754,"48.109782, -1.674979",Musée des beaux-arts,"20 Quai Emile Zola, 35000 Rennes, France",Quartiers Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,https://mba.rennes.fr,https://mba.rennes.fr/fichier/rte/PROG_septembre2018.pdf,Musée de France,Le musée offre un panorama de l'art depuis l'antiquité jusqu'au XXe siècle ; collection de peintures du XVIIe siècle ; cabinet de dessins du marquis de Robien,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
70885996,https://openagenda.com/jep/events/visites-flash-et-ateliers-5523305,Visites flash et ateliers,"A l'occasion des Journées européennes du matrimoine et du patrimoine, venez (re)découvrir les collections permanentes du musée et l'exposition Claire Tabouret, entre la mémoire et l'oubli.","A l'occasion des Journées européennes du matrimoine et du patrimoine, venez (re)découvrir les collections permanentes du musée et l'exposition Claire Tabouret, entre la mémoire et l'oubli.<br>Au programme :<br>- Le cabinet de curiosités<br>- L'archéologie<br>- Art contemporain : entre inspiration et hommage<br>- Tapisseries !<br>- Exposition Claire Tabouret (derniers jours)",Les horaires détaillés des visites sont à retrouver à l'accueil du musée.,,2025-09-19T01:08:01+02:00,20 et 21 septembre,2025-09-20T10:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T10:00:00+02:00,2025-09-21T18:00:00+02:00,mi;hi;ii;vi;pi,"handicap moteur,handicap auditif,handicap intellectuel,handicap visuel,handicap psychique",8034754,"48.109782, -1.674979",Musée des beaux-arts,"20 Quai Emile Zola, 35000 Rennes, France",Quartiers Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,https://mba.rennes.fr,https://mba.rennes.fr/fichier/rte/PROG_septembre2018.pdf,Musée de France,Le musée offre un panorama de l'art depuis l'antiquité jusqu'au XXe siècle ; collection de peintures du XVIIe siècle ; cabinet de dessins du marquis de Robien,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
71791213,https://openagenda.com/jep/events/visite-des-reserves-de-la-bibliotheque-9061658,Visite des réserves de la bibliothèque,La Bibliothèque ouvre exceptionnellement les portes de ses réserves et  vous invite au cœur des collections patrimoniales.,"Découverte des coulisses d’un lieu et des dessous d’un métier avec Sarah Toulouse, conservatrice du fonds patrimonial.","gratuit - Inscription sur place à la billetterie des Champs Libres, dans la limite des places disponibles",jemp,2025-09-19T09:59:17+02:00,20 et 21 septembre,2025-09-20T14:30:00+02:00,2025-09-20T15:30:00+02:00,2025-09-21T17:30:00+02:00,2025-09-21T18:30:00+02:00,mi,handicap moteur,97888086,"48.104578, -1.673943",Les Champs libres - Bibliothèque de Rennes Métropole,"46 Boulevard Magenta, 35000, Rennes",,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,http://www.bibliotheque.leschampslibres.fr/,https://www.facebook.com/LesChampsLibres/,"Lieu de culture, spectacles, sports et loisirs","Bibliothèque de Rennes Métropole

Structure culturelle hybride, les Champs Libres regroupent la Bibliothèque de Rennes Métropole, le Musée de Bretagne, la salle de conférences Hubert Curien et la salle d'expositions Anita Conti, et l'Espace des sciences.",gratuit,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
33283151,https://openagenda.com/jep/events/visitas-guiadas-por-el-ayuntamiento,Visites guidées de l'hôtel de ville,"Ce monument construit par Jacques Gabriel après l'incendie de 1720, pour regrouper en une seule construction, l’Hôtel de Ville, un présidial et un beffroi est dédié désormais au seul hôtel de ville.","Ce monument construit par Jacques Gabriel après l'incendie de 1720, pour regrouper en une seule construction, l’Hôtel de Ville au sud, un présidial au nord et un beffroi au milieu est dédié désormais au seul hôtel de ville.",,,2025-09-04T16:18:49+02:00,"Dimanche 21 septembre, 10h00, 13h30",2025-09-21T10:00:00+02:00,2025-09-21T12:30:00+02:00,2025-09-21T13:30:00+02:00,2025-09-21T17:00:00+02:00,,,11951775,"48.11178, -1.68026",Hôtel de ville de Rennes,"Place de l'Hôtel de Ville, 35000, Rennes",Quartiers Centre,35238,35000,Rennes,Bretagne,Ille-et-Vilaine,FR,,,"Monument historique;Villes et Pays d'art et d'histoire;Lieu de pouvoir, édifice judiciaire;Édifice commémoratif","A la suite de l'incendie du 23 décembre 1720 qui ravage 33 rues et 850 maisons à pans de bois, le cœur de la ville est à reconstruire. Après Isaac Robelin, c'est Jacques Gabriel, premier architecte du Roi (1667-1742) qui en a la charge. Le 23 mai 1730, son projet de «bâtir un édifice public pour l'immortalité» est accepté. Il regroupe en une seule construction, sur une place neuve, l'hôtel de Ville au sud, le Présidial au nord et la Tour de l'horloge au centre. 
L'hôtel de ville a subi d'importantes transformations depuis la Révolution. Il fut presque complètement réaménagé de 1912 à 1914, date à laquelle il fut de nouveau inauguré, par le président Raymond Poincaré. Il a été restauré après les quelques dommages de la Seconde Guerre mondiale.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
78033076,https://openagenda.com/jep/events/matrimoine-la-paillette-y-el-parque-saint-cyr,Matrimoine - La Paillette et le parc Saint-Cyr,Connaissez-vous tous les trésors du parc Saint-Cyr ?,"Connaissez-vous tous les trésors du parc Saint-Cyr ?<br>En perpétuelle évolution depuis l'installation d'un couvent au XVIIe siècle, les religieuses avaient pour mission d’accueillir les femmes dites de mauvaise vie. La rédemption passait par le travail caractérisé par la présence de l’ancien lavoir où les pensionnaires lavaient, nettoyaient et faisaient bouillir le linge.<br>L’ouverture du site au public s’est faite de manière progressive dès 1986 et c'est un domaine aux visages multiples : parc et jardin, maison de retraite, équipement sportif, Maison des Jeunes et de la Culture, œuvre d'art murale... autant de facettes que vous pourrez découvrir à l'occasion de cette journée.",,,2025-09-04T16:39:11+02:00,"Dimanche 21 septembre, 17h30",2025-09-21T17:30:00+02:00,2025-09-21T19:00:00+02:00,2025-09-21T17:30:00+02:00,2025-09-21T19:00:00+02:00,,,82593107,"48.111445, -1.699256",La Paillette et le Parc Saint-Cyr,56 rue Papu 35 Rennes,Bourg l'Évesque - La Touche - Moulin du Comte,35238,35043,Rennes,Bretagne,Ille-et-Vilaine,FR,,https://www.la-paillette.net/;https://www.tourisme-rennes.com/sortir/parc-du-domaine-saint-cyr/,"Villes et Pays d'art et d'histoire;Édifice religieux;Édifice industriel, scientifique et technique;Espace naturel, parc, jardin","Situé à proximité du Mail François Mitterrand, à l'ouest de Rennes, le parc du Domaine Saint-Cyr se compose de 2 parties sur 3,5 hectares.
Au nord du parc, vous retrouverez un jardin de curé, des potagers, et des aires de jeux. La partie sud du parc se compose de terrains de basket, de terrains pour boulistes et un plan d'eau.

A proximité du parc, vous pourrez découvrir le théâtre la Paillette et le café-théâtre Le Bacchus.","Entrées du parc : rue Louis-Guilloux, rue du Pré de Bris et rue Papu",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
87429708,https://openagenda.com/jep/events/ouverture-exceptionnelle-9118934,Ouverture exceptionnelle,"À l’occasion des Journées Européennes du Patrimoine, le Manoir du Plessis Beaucé ouvre ses portes pour la toute première fois.","À l’occasion des Journées Européennes du Patrimoine, le Manoir du Plessis Beaucé ouvre ses portes pour la toute première fois.<br>Venez découvrir : 
<ul>
<li>Son logis-porche médiéval (1381-1385), unique en Bretagne</li>
<li>Son manoir du XVe siècle et l’histoire de la famille de Beaucé</li>
</ul>
 Cette ouverture est aussi l’occasion de présenter notre projet de restauration pour sauver ce trésor patrimonial. <em>Une cagnotte participative sera bientôt lancée.</em><br><strong>Une visite, mais aussi une belle aventure collective pour préserver notre histoire !</strong>","gratuit, visite libre",,2025-09-04T19:12:47+02:00,20 et 21 septembre,2025-09-20T14:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T14:00:00+02:00,2025-09-21T18:00:00+02:00,,,6296982,"48.180841, -1.741449",Manoir du Plessis Beaucé,Le Haut Plessix 35520 La Chapelle-des-Fougeretz,,35059,35520,La Chapelle-des-Fougeretz,Bretagne,Ille-et-Vilaine,FR,http://www.manoirduplessisbeauce.com,https://pop.culture.gouv.fr/notice/merimee/IA35014561,"Monument historique;Château, hôtel urbain, palais, manoir","Manoir du Haut Plessix (dit aussi le Plessis Beaucé) – La Chapelle-des-Fougeretz
Daté du XIVe et XVe siècle, il abrite le dernier logis-porche médiéval en pans de bois encore debout en Bretagne (1381-1385) et un manoir du XVe siècle marqué par l’histoire de la famille de Beaucé. 
Un patrimoine rare, aujourd’hui au cœur d’un projet de restauration et de sauvegarde.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
85922744,https://openagenda.com/jep/events/la-prison-jacques-cartier-visites-enquetes,La prison Jacques-Cartier : visites enquêtes,Une prison dans le siècle. Dans les pas des détenus et des surveillants de la prison Jacques-Cartier (1903-2010),"Une prison dans le siècle. Dans les pas des détenus et des surveillants de la prison Jacques-Cartier (1903-2010) 
 Visites guidées de l'ancienne prison Jacques-Cartier (1903-2010), par les historiens.nes de l’association Cartier Libre en collaboration avec d’anciens détenus, d’anciens surveillants et d’anciens membres du personnel de santé. 
 Entrez dans la prison en 1903 pour en ressortir en 2010 et parcourez ainsi, au rythme des récits d’enfermement, l’histoire du 20e siècle et l’histoire de Rennes. Cette visite-enquête, à deux voix, s’appuiera sur des documents d’archives et sur des témoignages.",,,2025-09-04T21:23:33+02:00,20 et 21 septembre,2025-09-20T09:00:00+02:00,2025-09-20T11:30:00+02:00,2025-09-21T09:00:00+02:00,2025-09-21T11:30:00+02:00,vi,handicap visuel,88338477,"48.096878, -1.683746",Ancienne prison Jacques Cartier - Rennes,"56 boulevard Jacques Cartier, 35032, Rennes",Sud-Gare,35238,35032,Rennes,Bretagne,Ille-et-Vilaine,FR,https://tourisme-rennes.com,,Villes et Pays d'art et d'histoire;Édifice commémoratif;Architecture civile publique,Maison d'arrêt de Rennes - Ancienne prison des hommes édifiée à Rennes en 1898,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
50417973,https://openagenda.com/jep/events/portes-ouvertes-2662333,Portes ouvertes !,"Portes ouvertes ! de l'ancienne prison Jacques-Cartier. Découvrez le site, son passé, son avenir.","Portes ouvertes ! de l'ancienne prison Jacques-Cartier. Découvrez le site, son passé, son avenir.<br><em>Visites libres, gratuites et sans réservation de 13h à 18h.</em><br><em>Visites guidées, gratuites, matin et soir, sur réservation auprès de Destination Rennes.</em>",,,2025-09-04T21:33:17+02:00,20 et 21 septembre,2025-09-20T13:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T13:00:00+02:00,2025-09-21T18:00:00+02:00,mi;hi,"handicap moteur,handicap auditif",88338477,"48.096878, -1.683746",Ancienne prison Jacques Cartier - Rennes,"56 boulevard Jacques Cartier, 35032, Rennes",Sud-Gare,35238,35032,Rennes,Bretagne,Ille-et-Vilaine,FR,https://tourisme-rennes.com,,Villes et Pays d'art et d'histoire;Édifice commémoratif;Architecture civile publique,Maison d'arrêt de Rennes - Ancienne prison des hommes édifiée à Rennes en 1898,,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
34723049,https://openagenda.com/jep/events/visite-guidee-du-chateau-8120886,Visite guidée du château,"Le Château de la Villedubois vous ouvre ses portes au travers de visites guidées de la maison. Profitez en pour découvrir l'histoire de cette famille de propriétaires de la forêt de Brocéliande, de…","Le Château de la Villedubois vous ouvre ses portes au travers de visites guidées de la maison. Profitez en pour découvrir l'histoire de cette famille de propriétaires de la forêt de Brocéliande, maitres de ses forges, conseillers parlementaires de Bretagne, évêques, ecuyers du Roi, etc....",nombre de places limitées par visite. information sur notre site internet,,2025-09-04T21:34:34+02:00,20 et 21 septembre,2025-09-20T14:00:00+02:00,2025-09-20T18:00:00+02:00,2025-09-21T14:00:00+02:00,2025-09-21T18:00:00+02:00,,,9173611,"48.092328, -1.844233",Chateau de la Villedubois,La Villedubois 35310 Mordelles,,35196,35310,Mordelles,Bretagne,Ille-et-Vilaine,FR,http://www.chateaudelavilledubois.com,https://www.instagram.com/chateau_de_la_villedubois/;https://pop.culture.gouv.fr/notice/merimee/IA00007852;https://www.demeure-historique.org/collectes/chateau-de-la-villedubois/,"Monument historique;Château, hôtel urbain, palais, manoir;Espace naturel, parc, jardin","1647, Jacques Annibal de Farcy de Farcy achète La Villedubois. Depuis, ce sont 13 générations de Farcy qui font vivre cette propriété familiale, berceau de tant d'anecdotes bretonnes.",,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
51947137,https://openagenda.com/jep/events/visite-guidee-du-site-de-la-mine-de-plomb-argentifere-de-pont-pean-8055814,Visite guidée du site de la mine de plomb argentifère de Pont Péan,"Visite à pied, avec un guide, sur les sites principaux d'une ancienne exploitation minière de plomb argentifère.","Visite à pied, avec un guide, sur les sites principaux d'une ancienne exploitation minière de plomb argentifère.","Durée : environ 2 heures, sur des sentiers ; longueur d'environ 1 kilomètre. Il n'y a pas de descente dans les galeries et il n'y a pas d'audio-guides.",,2025-09-04T21:37:50+02:00,20 et 21 septembre,2025-09-20T14:30:00+02:00,2025-09-20T17:30:00+02:00,2025-09-21T14:30:00+02:00,2025-09-21T17:30:00+02:00,,,45774903,"48.016594, -1.712685",Mine de plomb argentifère de Pont-Péan,"Eglise, 2 rue de la Mine, 35131 Pont-Péan",Tellé,35363,35131,Pont-Péan,Bretagne,Ille-et-Vilaine,FR,http://www.galene.fr,https://www.pop.culture.gouv.fr/notice/merimee/PA00090662;http://patrimoine.bzh/gertrude-diffusion/dossier/mine-de-plomb-argentifere-de-pont-pean-la-mine-pont-pean/3e0929d6-3691-4341-946d-28831ab74ea5,"Monument historique;Édifice industriel, scientifique et technique","Cette mine de plomb, inaugurée en 1730, qui exploitait un ensemble de quatre veines métallifères, a gardé des traces des premiers chantiers, notamment la partie supérieure du Puits des Députés. Elle fut exploitée d'abord par une société fondée par l'armateur malouin Danycan de L'Epine et reprise en 1755 par le financier Pâris-Duverney. La mine travailla d'abord avec un chapelet à 80 seaux, puis l'ingénieur Laurent poussa l'extraction jusqu'à 120 m (1794). En 1757, 1 000 ouvriers travaillaient sur place. Après une longue interruption, principalement due aux difficultés soulevées par les infiltrations de la Seiche, la relance se fit en 1844 sous l'impulsion de l'ingénieur anglais J. Hunt. La production fut accrue, grâce à de nouveaux systèmes de pompes (puits Bicêtre et puits allemand). En 1853, fut créée la Société pour l'exploitation des mines de Pont-Péan, société en commandite à capitaux majoritairement anglais. Plusieurs modèles de machines à vapeur se succédèrent, et, en 1893, on en comptait 18 sur l'ensemble du site minier. Devenue société anonyme en 1880, sous l'impulsion d'E. Le Bastard et de l'ingénieur belge C. Hely, sa production annuelle atteignait à la fin du 19e siècle les 200 000 tonnes de minerai. 
La mine a finalement cessé toute activité en 1905.",Parking en proximité,,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
7969705,https://openagenda.com/jep/events/conference-sur-les-200-ans-dhistoire-de-ladoration-animee-par-m-alain-francois-lesacher-ancien-directeur-du-college,"Conférence - 200 ans d'histoire de l'Adoration, à Rennes.","Conférence sur les 200 ans d'histoire de l'Adoration, des origines à l'époque contemporaine.","Conférence sur les 200 ans d'histoire de l'Adoration, des origines à l'époque contemporaine.<br>Animée par M. Alain-François Lesacher, ancien directeur du collège de l'Adoration<br><a href=""https://encredebretagne.bzh/livre/livre/biographie/ladoration-1818-2015-une-institution-rennaise/"">L’Adoration, une institution rennaise</a> Alain-François Lesacher - décembre 2024<br>Exposition photo temporaire",,,2025-09-04T21:38:19+02:00,"Samedi 20 septembre, 14h30",2025-09-20T14:30:00+02:00,2025-09-20T16:00:00+02:00,2025-09-20T14:30:00+02:00,2025-09-20T16:00:00+02:00,,,78925323,"48.119564, -1.674787",L'Adoration - Résidence services Seniors Les Jardins d'Arcadie,63 rue d'Antrain 35700 Rennes,Thabor - Saint-Hélier - Alphonse Guérin,35238,35064,Rennes,Bretagne,Ille-et-Vilaine,FR,,,,"D'Hôtel particulier, à couvent puis pensionnat, de collège à résidence service pour seniors, l'Adoration, c'est plus de 200 ans d'histoire à Rennes.","A 600m des stations métro Sainte-Anne et 450m de Jules Ferry
Devant le bâtiment : Ligne C6 arrêt rectorat",,,,Journées européennes du patrimoine 2025 : Bretagne,8474967,,France (Métropole)
